filename,audio_id,speaker_id,codec,attack_type,label
DF_E_2004437.flac,DF_E_2004437,VCC2TF1,high_ogg,vcc2018,fake
DF_E_2004732.flac,DF_E_2004732,VCC2TM2,oggm4a,vcc2018,fake
DF_E_2000032.flac,DF_E_2000032,TMF1,high_m4a,vcc2020,fake
DF_E_2001849.flac,DF_E_2001849,TGF1,high_m4a,vcc2020,fake
DF_E_2001058.flac,DF_E_2001058,LA_0013,high_ogg,asvspoof,fake
DF_E_2001219.flac,DF_E_2001219,TMF1,high_ogg,vcc2020,fake
DF_E_2001356.flac,DF_E_2001356,VCC2TM1,high_m4a,vcc2018,fake
DF_E_2002000.flac,DF_E_2002000,VCC2TF2,high_mp3,vcc2018,fake
DF_E_2002556.flac,DF_E_2002556,VCC2TF2,high_mp3,vcc2018,fake
DF_E_2003647.flac,DF_E_2003647,LA_0028,nocodec,asvspoof,fake
DF_E_2001100.flac,DF_E_2001100,LA_0046,mp3m4a,asvspoof,fake
DF_E_2001725.flac,DF_E_2001725,VCC2TF2,low_mp3,vcc2018,fake
DF_E_2003038.flac,DF_E_2003038,VCC2TM2,low_m4a,vcc2018,fake
DF_E_2003968.flac,DF_E_2003968,LA_0021,high_ogg,asvspoof,fake
DF_E_2003972.flac,DF_E_2003972,LA_0010,low_ogg,asvspoof,fake
DF_E_2000237.flac,DF_E_2000237,VCC2TF1,nocodec,vcc2018,fake
DF_E_2003471.flac,DF_E_2003471,LA_0014,low_ogg,asvspoof,fake
DF_E_2001242.flac,DF_E_2001242,LA_0018,nocodec,asvspoof,fake
DF_E_2001846.flac,DF_E_2001846,TMF1,mp3m4a,vcc2020,fake
DF_E_2004829.flac,DF_E_2004829,LA_0001,oggm4a,asvspoof,fake
DF_E_2001833.flac,DF_E_2001833,LA_0036,low_m4a,asvspoof,fake
DF_E_2000123.flac,DF_E_2000123,VCC2TF2,nocodec,vcc2018,fake
DF_E_2002578.flac,DF_E_2002578,LA_0030,low_mp3,asvspoof,fake
DF_E_2002290.flac,DF_E_2002290,VCC2TM1,high_m4a,vcc2018,fake
DF_E_2001822.flac,DF_E_2001822,VCC2TM1,low_m4a,vcc2018,fake
DF_E_2000913.flac,DF_E_2000913,LA_0021,nocodec,asvspoof,fake
DF_E_2000759.flac,DF_E_2000759,LA_0018,high_m4a,asvspoof,fake
DF_E_2004248.flac,DF_E_2004248,TMF1,high_ogg,vcc2020,fake
DF_E_2004137.flac,DF_E_2004137,VCC2TM2,low_m4a,vcc2018,fake
DF_E_2000361.flac,DF_E_2000361,VCC2TF2,nocodec,vcc2018,fake
DF_E_2000502.flac,DF_E_2000502,LA_0021,high_mp3,asvspoof,fake
DF_E_2003619.flac,DF_E_2003619,TFM1,low_m4a,vcc2020,fake
DF_E_2000416.flac,DF_E_2000416,LA_0042,oggm4a,asvspoof,fake
DF_E_2002293.flac,DF_E_2002293,TMM1,high_ogg,vcc2020,fake
DF_E_2000796.flac,DF_E_2000796,TMM1,high_m4a,vcc2020,fake
DF_E_2000044.flac,DF_E_2000044,TEM2,nocodec,vcc2020,fake
DF_E_2004282.flac,DF_E_2004282,VCC2TF1,high_mp3,vcc2018,fake
DF_E_2000301.flac,DF_E_2000301,VCC2TF2,high_m4a,vcc2018,fake
DF_E_2003633.flac,DF_E_2003633,VCC2TM1,low_mp3,vcc2018,fake
DF_E_2000565.flac,DF_E_2000565,VCC2TM2,mp3m4a,vcc2018,fake
DF_E_2002716.flac,DF_E_2002716,TFF1,high_ogg,vcc2020,fake
DF_E_2004350.flac,DF_E_2004350,TEF2,high_m4a,vcc2020,fake
DF_E_2004171.flac,DF_E_2004171,LA_0031,nocodec,asvspoof,fake
DF_E_2000246.flac,DF_E_2000246,LA_0004,oggm4a,asvspoof,fake
DF_E_2003154.flac,DF_E_2003154,TEF2,high_ogg,vcc2020,fake
DF_E_2003779.flac,DF_E_2003779,TFF1,high_mp3,vcc2020,fake
DF_E_2001533.flac,DF_E_2001533,VCC2TM2,mp3m4a,vcc2018,fake
DF_E_2001476.flac,DF_E_2001476,TGF1,low_ogg,vcc2020,fake
DF_E_2001589.flac,DF_E_2001589,TGF1,mp3m4a,vcc2020,fake
DF_E_2002193.flac,DF_E_2002193,VCC2TF1,low_ogg,vcc2018,fake
DF_E_2000207.flac,DF_E_2000207,TEF2,high_mp3,vcc2020,fake
DF_E_2004511.flac,DF_E_2004511,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2003727.flac,DF_E_2003727,TGF1,low_mp3,vcc2020,fake
DF_E_2001686.flac,DF_E_2001686,VCC2TF1,high_m4a,vcc2018,fake
DF_E_2000011.flac,DF_E_2000011,LA_0023,nocodec,asvspoof,fake
DF_E_2001029.flac,DF_E_2001029,TFF1,high_mp3,vcc2020,fake
DF_E_2002307.flac,DF_E_2002307,VCC2SM4,oggm4a,vcc2018,fake
DF_E_2002672.flac,DF_E_2002672,LA_0041,mp3m4a,asvspoof,fake
DF_E_2000072.flac,DF_E_2000072,TEM2,high_ogg,vcc2020,fake
DF_E_2004106.flac,DF_E_2004106,VCC2TF2,high_ogg,vcc2018,fake
DF_E_2002003.flac,DF_E_2002003,LA_0004,high_m4a,asvspoof,fake
DF_E_2001048.flac,DF_E_2001048,TEF1,low_ogg,vcc2020,fake
DF_E_2004634.flac,DF_E_2004634,TFF1,oggm4a,vcc2020,fake
DF_E_2004557.flac,DF_E_2004557,VCC2TM1,mp3m4a,vcc2018,fake
DF_E_2002642.flac,DF_E_2002642,LA_0046,high_mp3,asvspoof,fake
DF_E_2001038.flac,DF_E_2001038,LA_0034,mp3m4a,asvspoof,fake
DF_E_2002449.flac,DF_E_2002449,VCC2TF1,high_mp3,vcc2018,fake
DF_E_2003092.flac,DF_E_2003092,TFF1,nocodec,vcc2020,fake
DF_E_2003210.flac,DF_E_2003210,LA_0036,high_ogg,asvspoof,fake
DF_E_2004093.flac,DF_E_2004093,VCC2TF2,high_m4a,vcc2018,fake
DF_E_2004130.flac,DF_E_2004130,TFM1,nocodec,vcc2020,fake
DF_E_2003377.flac,DF_E_2003377,LA_0008,low_m4a,asvspoof,fake
DF_E_2000539.flac,DF_E_2000539,TFM1,low_m4a,vcc2020,fake
DF_E_2002777.flac,DF_E_2002777,VCC2TM2,high_m4a,vcc2018,fake
DF_E_2002600.flac,DF_E_2002600,VCC2TF2,high_ogg,vcc2018,fake
DF_E_2001823.flac,DF_E_2001823,TMF1,high_mp3,vcc2020,fake
DF_E_2004354.flac,DF_E_2004354,TEM2,high_mp3,vcc2020,fake
DF_E_2004535.flac,DF_E_2004535,TEF1,nocodec,vcc2020,fake
DF_E_2004717.flac,DF_E_2004717,VCC2TM2,low_ogg,vcc2018,fake
DF_E_2000447.flac,DF_E_2000447,TEM2,mp3m4a,vcc2020,fake
DF_E_2002698.flac,DF_E_2002698,TEF2,high_mp3,vcc2020,fake
DF_E_2000979.flac,DF_E_2000979,LA_0014,low_mp3,asvspoof,fake
DF_E_2001557.flac,DF_E_2001557,TEM2,low_mp3,vcc2020,fake
DF_E_2004469.flac,DF_E_2004469,VCC2TM1,low_m4a,vcc2018,fake
DF_E_2004319.flac,DF_E_2004319,TEF2,oggm4a,vcc2020,fake
DF_E_2000994.flac,DF_E_2000994,VCC2TF1,low_mp3,vcc2018,fake
DF_E_2001472.flac,DF_E_2001472,LA_0034,low_m4a,asvspoof,fake
DF_E_2004392.flac,DF_E_2004392,TFM1,high_ogg,vcc2020,fake
DF_E_2001297.flac,DF_E_2001297,TEF2,oggm4a,vcc2020,fake
DF_E_2004819.flac,DF_E_2004819,VCC2TM1,high_m4a,vcc2018,fake
DF_E_2000165.flac,DF_E_2000165,TEM1,mp3m4a,vcc2020,fake
DF_E_2000080.flac,DF_E_2000080,VCC2TM2,nocodec,vcc2018,fake
DF_E_2003509.flac,DF_E_2003509,TMF1,high_ogg,vcc2020,fake
DF_E_2004209.flac,DF_E_2004209,VCC2TF2,nocodec,vcc2018,fake
DF_E_2002246.flac,DF_E_2002246,LA_0042,high_ogg,asvspoof,fake
DF_E_2000639.flac,DF_E_2000639,LA_0018,high_mp3,asvspoof,fake
DF_E_2002670.flac,DF_E_2002670,TFM1,low_ogg,vcc2020,fake
DF_E_2002980.flac,DF_E_2002980,TMM1,mp3m4a,vcc2020,fake
DF_E_2002033.flac,DF_E_2002033,VCC2TF2,high_m4a,vcc2018,fake
DF_E_2001636.flac,DF_E_2001636,TMF1,nocodec,vcc2020,fake
DF_E_2003681.flac,DF_E_2003681,TEM1,nocodec,vcc2020,fake
DF_E_2003914.flac,DF_E_2003914,TEF1,low_ogg,vcc2020,fake
DF_E_2003010.flac,DF_E_2003010,VCC2TM2,nocodec,vcc2018,fake
DF_E_2004236.flac,DF_E_2004236,LA_0018,high_ogg,asvspoof,fake
DF_E_2003970.flac,DF_E_2003970,LA_0033,low_m4a,asvspoof,fake
DF_E_2000604.flac,DF_E_2000604,LA_0014,mp3m4a,asvspoof,fake
DF_E_2004516.flac,DF_E_2004516,LA_0032,low_m4a,asvspoof,fake
DF_E_2003285.flac,DF_E_2003285,VCC2TM1,mp3m4a,vcc2018,fake
DF_E_2002040.flac,DF_E_2002040,VCC2TF2,low_ogg,vcc2018,fake
DF_E_2001965.flac,DF_E_2001965,LA_0022,nocodec,asvspoof,fake
DF_E_2000752.flac,DF_E_2000752,LA_0001,low_mp3,asvspoof,fake
DF_E_2003391.flac,DF_E_2003391,VCC2TM2,mp3m4a,vcc2018,fake
DF_E_2003922.flac,DF_E_2003922,LA_0001,low_m4a,asvspoof,fake
DF_E_2002152.flac,DF_E_2002152,TEM1,high_m4a,vcc2020,fake
DF_E_2004242.flac,DF_E_2004242,TMM1,high_ogg,vcc2020,fake
DF_E_2001713.flac,DF_E_2001713,VCC2TF2,nocodec,vcc2018,fake
DF_E_2000183.flac,DF_E_2000183,VCC2TF2,high_mp3,vcc2018,fake
DF_E_2001728.flac,DF_E_2001728,VCC2TF2,nocodec,vcc2018,fake
DF_E_2003556.flac,DF_E_2003556,VCC2TF2,low_ogg,vcc2018,fake
DF_E_2000388.flac,DF_E_2000388,TFF1,low_m4a,vcc2020,fake
DF_E_2004394.flac,DF_E_2004394,VCC2TF1,low_mp3,vcc2018,fake
DF_E_2002423.flac,DF_E_2002423,VCC2TF2,low_m4a,vcc2018,fake
DF_E_2004215.flac,DF_E_2004215,TMM1,high_mp3,vcc2020,fake
DF_E_2004156.flac,DF_E_2004156,LA_0007,low_mp3,asvspoof,fake
DF_E_2000746.flac,DF_E_2000746,LA_0002,low_ogg,asvspoof,fake
DF_E_2003957.flac,DF_E_2003957,LA_0026,nocodec,asvspoof,fake
DF_E_2001043.flac,DF_E_2001043,VCC2TF2,mp3m4a,vcc2018,fake
DF_E_2004205.flac,DF_E_2004205,LA_0067,oggm4a,asvspoof,fake
DF_E_2002775.flac,DF_E_2002775,LA_0007,low_ogg,asvspoof,fake
DF_E_2000028.flac,DF_E_2000028,VCC2TM2,low_mp3,vcc2018,fake
DF_E_2004626.flac,DF_E_2004626,LA_0039,low_ogg,asvspoof,fake
DF_E_2004538.flac,DF_E_2004538,TFF1,mp3m4a,vcc2020,fake
DF_E_2000838.flac,DF_E_2000838,VCC2TF1,oggm4a,vcc2018,fake
DF_E_2004104.flac,DF_E_2004104,LA_0018,low_ogg,asvspoof,fake
DF_E_2001719.flac,DF_E_2001719,TFM1,high_mp3,vcc2020,fake
DF_E_2002373.flac,DF_E_2002373,VCC2TM1,low_ogg,vcc2018,fake
DF_E_2004636.flac,DF_E_2004636,VCC2TF1,low_ogg,vcc2018,fake
DF_E_2004907.flac,DF_E_2004907,LA_0043,nocodec,asvspoof,fake
DF_E_2001208.flac,DF_E_2001208,LA_0042,high_m4a,asvspoof,fake
DF_E_2002339.flac,DF_E_2002339,LA_0014,high_mp3,asvspoof,fake
DF_E_2001312.flac,DF_E_2001312,TGM1,oggm4a,vcc2020,fake
DF_E_2002217.flac,DF_E_2002217,VCC2TF1,high_m4a,vcc2018,fake
DF_E_2000154.flac,DF_E_2000154,VCC2TF1,high_ogg,vcc2018,fake
DF_E_2004067.flac,DF_E_2004067,LA_0014,high_ogg,asvspoof,fake
DF_E_2004673.flac,DF_E_2004673,TFF1,oggm4a,vcc2020,fake
DF_E_2001078.flac,DF_E_2001078,TGF1,low_m4a,vcc2020,fake
DF_E_2001453.flac,DF_E_2001453,VCC2TF1,low_ogg,vcc2018,fake
DF_E_2000829.flac,DF_E_2000829,TEF1,low_ogg,vcc2020,fake
DF_E_2001277.flac,DF_E_2001277,TGM1,high_m4a,vcc2020,fake
DF_E_2004580.flac,DF_E_2004580,LA_0002,low_m4a,asvspoof,fake
DF_E_2003960.flac,DF_E_2003960,TFF1,high_mp3,vcc2020,fake
DF_E_2002557.flac,DF_E_2002557,TEF1,high_ogg,vcc2020,fake
DF_E_2001168.flac,DF_E_2001168,TEM2,low_ogg,vcc2020,fake
DF_E_2003866.flac,DF_E_2003866,VCC2TF2,oggm4a,vcc2018,fake
DF_E_2001171.flac,DF_E_2001171,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2003053.flac,DF_E_2003053,LA_0036,low_m4a,asvspoof,fake
DF_E_2004207.flac,DF_E_2004207,LA_0036,nocodec,asvspoof,fake
DF_E_2004269.flac,DF_E_2004269,TEF1,low_mp3,vcc2020,fake
DF_E_2001462.flac,DF_E_2001462,TEF2,nocodec,vcc2020,fake
DF_E_2003912.flac,DF_E_2003912,VCC2TF1,nocodec,vcc2018,fake
DF_E_2004778.flac,DF_E_2004778,TEF1,high_ogg,vcc2020,fake
DF_E_2000042.flac,DF_E_2000042,VCC2TM2,low_m4a,vcc2018,fake
DF_E_2003786.flac,DF_E_2003786,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2004136.flac,DF_E_2004136,TEF2,oggm4a,vcc2020,fake
DF_E_2000329.flac,DF_E_2000329,LA_0044,high_ogg,asvspoof,fake
DF_E_2003088.flac,DF_E_2003088,VCC2TM2,low_mp3,vcc2018,fake
DF_E_2004414.flac,DF_E_2004414,TFF1,mp3m4a,vcc2020,fake
DF_E_2004573.flac,DF_E_2004573,TEF1,high_m4a,vcc2020,fake
DF_E_2001325.flac,DF_E_2001325,VCC2TF1,high_m4a,vcc2018,fake
DF_E_2002078.flac,DF_E_2002078,TEF1,mp3m4a,vcc2020,fake
DF_E_2002498.flac,DF_E_2002498,VCC2TM1,low_mp3,vcc2018,fake
DF_E_2001209.flac,DF_E_2001209,LA_0044,low_m4a,asvspoof,fake
DF_E_2003915.flac,DF_E_2003915,TEM2,mp3m4a,vcc2020,fake
DF_E_2000960.flac,DF_E_2000960,VCC2TM2,low_mp3,vcc2018,fake
DF_E_2003005.flac,DF_E_2003005,VCC2TM2,high_m4a,vcc2018,fake
DF_E_2003369.flac,DF_E_2003369,LA_0041,high_mp3,asvspoof,fake
DF_E_2000201.flac,DF_E_2000201,LA_0014,high_ogg,asvspoof,fake
DF_E_2003781.flac,DF_E_2003781,TEM1,low_mp3,vcc2020,fake
DF_E_2001320.flac,DF_E_2001320,VCC2TF1,high_mp3,vcc2018,fake
DF_E_2002973.flac,DF_E_2002973,LA_0046,high_ogg,asvspoof,fake
DF_E_2001464.flac,DF_E_2001464,TFM1,oggm4a,vcc2020,fake
DF_E_2004896.flac,DF_E_2004896,LA_0021,low_m4a,asvspoof,fake
DF_E_2001230.flac,DF_E_2001230,LA_0036,high_ogg,asvspoof,fake
DF_E_2004174.flac,DF_E_2004174,VCC2TM1,nocodec,vcc2018,fake
DF_E_2004629.flac,DF_E_2004629,LA_0028,mp3m4a,asvspoof,fake
DF_E_2000269.flac,DF_E_2000269,VCC2TM2,low_m4a,vcc2018,fake
DF_E_2004859.flac,DF_E_2004859,VCC2TM1,mp3m4a,vcc2018,fake
DF_E_2001962.flac,DF_E_2001962,VCC2TM2,high_ogg,vcc2018,fake
DF_E_2000931.flac,DF_E_2000931,TEF2,nocodec,vcc2020,fake
DF_E_2001191.flac,DF_E_2001191,VCC2TF1,high_mp3,vcc2018,fake
DF_E_2000395.flac,DF_E_2000395,VCC2TM2,low_ogg,vcc2018,fake
DF_E_2001261.flac,DF_E_2001261,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2000391.flac,DF_E_2000391,VCC2TM2,nocodec,vcc2018,fake
DF_E_2002110.flac,DF_E_2002110,TGM1,low_m4a,vcc2020,fake
DF_E_2004451.flac,DF_E_2004451,LA_0021,low_mp3,asvspoof,fake
DF_E_2000655.flac,DF_E_2000655,VCC2TM2,high_m4a,vcc2018,fake
DF_E_2002333.flac,DF_E_2002333,VCC2TM1,low_m4a,vcc2018,fake
DF_E_2004689.flac,DF_E_2004689,LA_0033,low_ogg,asvspoof,fake
DF_E_2004128.flac,DF_E_2004128,TMF1,low_mp3,vcc2020,fake
DF_E_2004240.flac,DF_E_2004240,TEF2,high_m4a,vcc2020,fake
DF_E_2003034.flac,DF_E_2003034,VCC2TM1,nocodec,vcc2018,fake
DF_E_2000699.flac,DF_E_2000699,VCC2TM1,low_mp3,vcc2018,fake
DF_E_2001175.flac,DF_E_2001175,TEM1,low_m4a,vcc2020,fake
DF_E_2000177.flac,DF_E_2000177,TMF1,low_ogg,vcc2020,fake
DF_E_2000079.flac,DF_E_2000079,TEM2,high_m4a,vcc2020,fake
DF_E_2001249.flac,DF_E_2001249,LA_0012,low_m4a,asvspoof,fake
DF_E_2002368.flac,DF_E_2002368,TGF1,nocodec,vcc2020,fake
DF_E_2002166.flac,DF_E_2002166,VCC2TF2,low_m4a,vcc2018,fake
DF_E_2001139.flac,DF_E_2001139,VCC2TM2,nocodec,vcc2018,fake
DF_E_2001936.flac,DF_E_2001936,VCC2TM2,low_mp3,vcc2018,fake
DF_E_2002085.flac,DF_E_2002085,TMM1,high_m4a,vcc2020,fake
DF_E_2002884.flac,DF_E_2002884,LA_0018,high_m4a,asvspoof,fake
DF_E_2002821.flac,DF_E_2002821,VCC2TF2,low_m4a,vcc2018,fake
DF_E_2003021.flac,DF_E_2003021,LA_0024,high_ogg,asvspoof,fake
DF_E_2000055.flac,DF_E_2000055,LA_0036,high_ogg,asvspoof,fake
DF_E_2004173.flac,DF_E_2004173,VCC2TF1,low_ogg,vcc2018,fake
DF_E_2002192.flac,DF_E_2002192,VCC2TF2,low_m4a,vcc2018,fake
DF_E_2001390.flac,DF_E_2001390,VCC2TM2,low_m4a,vcc2018,fake
DF_E_2003344.flac,DF_E_2003344,LA_0021,low_m4a,asvspoof,fake
DF_E_2000465.flac,DF_E_2000465,TMF1,high_ogg,vcc2020,fake
DF_E_2002410.flac,DF_E_2002410,VCC2TF2,low_ogg,vcc2018,fake
DF_E_2000193.flac,DF_E_2000193,VCC2TM2,low_ogg,vcc2018,fake
DF_E_2001367.flac,DF_E_2001367,VCC2TF2,mp3m4a,vcc2018,fake
DF_E_2002985.flac,DF_E_2002985,VCC2TF1,oggm4a,vcc2018,fake
DF_E_2002420.flac,DF_E_2002420,LA_0033,high_mp3,asvspoof,fake
DF_E_2002284.flac,DF_E_2002284,TMF1,low_mp3,vcc2020,fake
DF_E_2002782.flac,DF_E_2002782,TGF1,high_m4a,vcc2020,fake
DF_E_2002750.flac,DF_E_2002750,VCC2TM1,low_m4a,vcc2018,fake
DF_E_2002092.flac,DF_E_2002092,TEM2,high_m4a,vcc2020,fake
DF_E_2004869.flac,DF_E_2004869,LA_0032,low_ogg,asvspoof,fake
DF_E_2003133.flac,DF_E_2003133,LA_0002,high_mp3,asvspoof,fake
DF_E_2000285.flac,DF_E_2000285,LA_0021,mp3m4a,asvspoof,fake
DF_E_2000570.flac,DF_E_2000570,TGM1,high_m4a,vcc2020,fake
DF_E_2000421.flac,DF_E_2000421,TFF1,low_m4a,vcc2020,fake
DF_E_2004620.flac,DF_E_2004620,TEF1,high_ogg,vcc2020,fake
DF_E_2002689.flac,DF_E_2002689,LA_0032,high_ogg,asvspoof,fake
DF_E_2004076.flac,DF_E_2004076,TEM2,low_ogg,vcc2020,fake
DF_E_2001724.flac,DF_E_2001724,TMF1,nocodec,vcc2020,fake
DF_E_2002131.flac,DF_E_2002131,VCC2TF1,high_mp3,vcc2018,fake
DF_E_2004011.flac,DF_E_2004011,TEF1,high_mp3,vcc2020,fake
DF_E_2000228.flac,DF_E_2000228,LA_0008,low_ogg,asvspoof,fake
DF_E_2000594.flac,DF_E_2000594,VCC2TM1,low_mp3,vcc2018,fake
DF_E_2004310.flac,DF_E_2004310,TMM1,high_ogg,vcc2020,fake
DF_E_2000418.flac,DF_E_2000418,LA_0017,high_ogg,asvspoof,fake
DF_E_2004188.flac,DF_E_2004188,VCC2TF1,nocodec,vcc2018,fake
DF_E_2001933.flac,DF_E_2001933,TFM1,low_m4a,vcc2020,fake
DF_E_2003147.flac,DF_E_2003147,VCC2TM1,low_ogg,vcc2018,fake
DF_E_2001843.flac,DF_E_2001843,LA_0018,mp3m4a,asvspoof,fake
DF_E_2001153.flac,DF_E_2001153,LA_0032,high_m4a,asvspoof,fake
DF_E_2001538.flac,DF_E_2001538,VCC2TF2,mp3m4a,vcc2018,fake
DF_E_2001409.flac,DF_E_2001409,TEF2,low_mp3,vcc2020,fake
DF_E_2003156.flac,DF_E_2003156,VCC2TF2,high_ogg,vcc2018,fake
DF_E_2002348.flac,DF_E_2002348,TMF1,high_mp3,vcc2020,fake
DF_E_2003400.flac,DF_E_2003400,TGM1,low_ogg,vcc2020,fake
DF_E_2002170.flac,DF_E_2002170,TGF1,nocodec,vcc2020,fake
DF_E_2000572.flac,DF_E_2000572,TEF1,low_m4a,vcc2020,fake
DF_E_2004019.flac,DF_E_2004019,VCC2TF2,oggm4a,vcc2018,fake
DF_E_2002918.flac,DF_E_2002918,LA_0036,high_ogg,asvspoof,fake
DF_E_2003295.flac,DF_E_2003295,LA_0033,high_ogg,asvspoof,fake
DF_E_2001040.flac,DF_E_2001040,TGF1,low_m4a,vcc2020,fake
DF_E_2001435.flac,DF_E_2001435,LA_0043,high_m4a,asvspoof,fake
DF_E_2001092.flac,DF_E_2001092,TMF1,high_m4a,vcc2020,fake
DF_E_2001204.flac,DF_E_2001204,LA_0027,low_ogg,asvspoof,fake
DF_E_2002137.flac,DF_E_2002137,LA_0018,low_m4a,asvspoof,fake
DF_E_2003812.flac,DF_E_2003812,LA_0043,oggm4a,asvspoof,fake
DF_E_2001955.flac,DF_E_2001955,VCC2TF2,high_ogg,vcc2018,fake
DF_E_2000410.flac,DF_E_2000410,TMF1,oggm4a,vcc2020,fake
DF_E_2003427.flac,DF_E_2003427,TFF1,low_ogg,vcc2020,fake
DF_E_2003512.flac,DF_E_2003512,VCC2TF2,high_ogg,vcc2018,fake
DF_E_2000510.flac,DF_E_2000510,TMF1,high_ogg,vcc2020,fake
DF_E_2003068.flac,DF_E_2003068,TMM1,high_mp3,vcc2020,fake
DF_E_2000212.flac,DF_E_2000212,LA_0008,mp3m4a,asvspoof,fake
DF_E_2001438.flac,DF_E_2001438,VCC2TM2,high_ogg,vcc2018,fake
DF_E_2000852.flac,DF_E_2000852,VCC2TM2,nocodec,vcc2018,fake
DF_E_2001188.flac,DF_E_2001188,LA_0038,low_mp3,asvspoof,fake
DF_E_2003715.flac,DF_E_2003715,VCC2TF2,high_m4a,vcc2018,fake
DF_E_2003083.flac,DF_E_2003083,TGF1,nocodec,vcc2020,fake
DF_E_2001082.flac,DF_E_2001082,VCC2TF1,high_ogg,vcc2018,fake
DF_E_2001951.flac,DF_E_2001951,TMM1,mp3m4a,vcc2020,fake
DF_E_2003032.flac,DF_E_2003032,VCC2TF1,mp3m4a,vcc2018,fake
DF_E_2001831.flac,DF_E_2001831,TFF1,high_mp3,vcc2020,fake
DF_E_2000724.flac,DF_E_2000724,LA_0039,low_m4a,asvspoof,fake
DF_E_2004524.flac,DF_E_2004524,VCC2TF2,high_mp3,vcc2018,fake
DF_E_2004890.flac,DF_E_2004890,VCC2TF1,high_m4a,vcc2018,fake
DF_E_2001377.flac,DF_E_2001377,TEM2,high_m4a,vcc2020,fake
DF_E_2002443.flac,DF_E_2002443,VCC2TF2,nocodec,vcc2018,fake
DF_E_2002768.flac,DF_E_2002768,TEF1,low_ogg,vcc2020,fake
DF_E_2004628.flac,DF_E_2004628,TGM1,low_ogg,vcc2020,fake
DF_E_2000669.flac,DF_E_2000669,VCC2TF1,low_ogg,vcc2018,fake
DF_E_2001468.flac,DF_E_2001468,VCC2TF2,oggm4a,vcc2018,fake
DF_E_2004039.flac,DF_E_2004039,VCC2TM2,low_m4a,vcc2018,fake
DF_E_2000767.flac,DF_E_2000767,VCC2TF1,low_mp3,vcc2018,fake
DF_E_2000584.flac,DF_E_2000584,TMM1,oggm4a,vcc2020,fake
DF_E_2002020.flac,DF_E_2002020,LA_0003,high_mp3,asvspoof,fake
DF_E_2002132.flac,DF_E_2002132,TEM2,high_mp3,vcc2020,fake
DF_E_2003385.flac,DF_E_2003385,VCC2TF1,oggm4a,vcc2018,fake
DF_E_2001309.flac,DF_E_2001309,TEF1,low_m4a,vcc2020,fake
DF_E_2004767.flac,DF_E_2004767,LA_0043,oggm4a,asvspoof,fake
DF_E_2003368.flac,DF_E_2003368,VCC2TM2,nocodec,vcc2018,fake
DF_E_2002713.flac,DF_E_2002713,VCC2TF2,nocodec,vcc2018,fake
DF_E_2003117.flac,DF_E_2003117,TEM1,oggm4a,vcc2020,fake
DF_E_2004426.flac,DF_E_2004426,VCC2TF2,low_m4a,vcc2018,fake
DF_E_2001101.flac,DF_E_2001101,TEF1,low_m4a,vcc2020,fake
DF_E_2000213.flac,DF_E_2000213,VCC2TM2,high_m4a,vcc2018,fake
DF_E_2004852.flac,DF_E_2004852,TFM1,low_ogg,vcc2020,fake
DF_E_2002741.flac,DF_E_2002741,LA_0043,high_m4a,asvspoof,fake
DF_E_2000970.flac,DF_E_2000970,TGM1,low_m4a,vcc2020,fake
DF_E_2003222.flac,DF_E_2003222,TGF1,high_mp3,vcc2020,fake
DF_E_2002248.flac,DF_E_2002248,TEM1,high_mp3,vcc2020,fake
DF_E_2003275.flac,DF_E_2003275,VCC2TF1,low_ogg,vcc2018,fake
DF_E_2002280.flac,DF_E_2002280,LA_0008,high_ogg,asvspoof,fake
DF_E_2000503.flac,DF_E_2000503,LA_0044,high_ogg,asvspoof,fake
DF_E_2002488.flac,DF_E_2002488,VCC2TM2,mp3m4a,vcc2018,fake
DF_E_2001384.flac,DF_E_2001384,TMM1,low_m4a,vcc2020,fake
DF_E_2003768.flac,DF_E_2003768,LA_0018,high_m4a,asvspoof,fake
DF_E_2004816.flac,DF_E_2004816,TGF1,high_ogg,vcc2020,fake
DF_E_2002910.flac,DF_E_2002910,VCC2TM1,mp3m4a,vcc2018,fake
DF_E_2002872.flac,DF_E_2002872,VCC2TF2,oggm4a,vcc2018,fake
DF_E_2004223.flac,DF_E_2004223,VCC2TM2,oggm4a,vcc2018,fake
DF_E_2000823.flac,DF_E_2000823,LA_0043,nocodec,asvspoof,fake
DF_E_2001227.flac,DF_E_2001227,VCC2TM2,low_m4a,vcc2018,fake
DF_E_2000531.flac,DF_E_2000531,VCC2SF3,oggm4a,vcc2018,fake
DF_E_2001818.flac,DF_E_2001818,LA_0028,high_m4a,asvspoof,fake
DF_E_2001271.flac,DF_E_2001271,TFF1,high_ogg,vcc2020,fake
DF_E_2000026.flac,DF_E_2000026,LA_0043,mp3m4a,asvspoof,fake
DF_E_2001387.flac,DF_E_2001387,TFM1,high_ogg,vcc2020,fake
DF_E_2002855.flac,DF_E_2002855,VCC2TF2,high_m4a,vcc2018,fake
DF_E_2001524.flac,DF_E_2001524,TFM1,oggm4a,vcc2020,fake
DF_E_2004318.flac,DF_E_2004318,TEF1,nocodec,vcc2020,fake
